url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,18,15
/CARV-ICS-FORTH/frisbee/discussions,3,3
/CARV-ICS-FORTH/frisbee/issues,3,3
/CARV-ICS-FORTH/frisbee/commits,2,2
/CARV-ICS-FORTH/frisbee/blob/main/CONTRIBUTING.md,2,1
/CARV-ICS-FORTH/frisbee/blob/9a210b7b6eb7ba6890f17defca8625d2f9e69387/pkg/grafana/alerts.go,1,1
/CARV-ICS-FORTH/frisbee/discussions/99,1,1
/CARV-ICS-FORTH/frisbee/issues/247,1,1
/CARV-ICS-FORTH/frisbee/pulls,1,1
/CARV-ICS-FORTH/frisbee/search,1,1
